id	text
141033	You haven't taken off for Snowhill yet?  Might want to bundle up while searching for ice lotus.  It's cold up there!
141064	Not all of the glorious junk you brought me is familiar. I've never seen this <font color='#D9781A'>key</font> before. It says, <font color='#D9781A'>&quot;Return to Mayor Crystalline if found&quot;</font>.<BR><BR>I guess you should take it back to her. We're borrowers, not thieves, after all.
141066	Nurble discovered a key to the city of Snowhill within the junk you recovered for him. It apparently belongs to Mayor Crystalline. Return it to her in Snowhill.
141070	Honesty is the best policy, and it proved to be rather rewarding for [*player*] when #he([*player*]) returned a lost key to Mayor Crystalline.
141072	Return the key to Mayor Crystalline in Snowhill.
141074	Return the key to Mayor Crystalline
141076	Return the key to Mayor Crystalline in Snowhill. I have no need for it.
141079	It seems honest Brawlers are hard to come by. <font color='#D9781A'>Jeni Shortfuse</font> recently tried to swindle some of the townsfolk out of some coin. She doesn't seem so bad, but she could use a little guidance from someone like you. <BR><BR>Would you mind <font color='#D9781A'>talking to her</font>? We put her on Ice Troll duty at Howling Hills to repay her debt.
141081	Mayor Crystalline wants you to talk to a troubled Brawler named Jeni Shortfuse, who is stationed near Howling Hills on Ice Troll duty.
141082	This whole thing is Sampson Idlefist's fault. He sent me to Snowhill to sell Sorin some gems, and promised me that he would deliver the goods at a later time. He never did and I got blamed for the whole thing.
141085	Help the troubled Brawler, Jeni Shortfuse, who's on Ice Troll duty outside of Howling HIlls.
141086	Talk to Jeni Shortfuse
141090	Return to Jeni Shortfuse
141094	Please talk to Jeni Shortfuse. She can be found near the entrance to Howling Hills, not far from here.
141190	Head over and <font color='#D9781A'>talk to Sorin</font> in the main area of these mines.
141194	Not done with the delivery to Shimmer Shinyaxe in Dartmoor, I see.<BR><BR>If you need more turquoise you can mine it up here in the Singing Crystal Mines.<BR><BR>If you still need some malachite, I've heard that rarely found veins of Copper in the wilderness outside Snowhill sometimes have malachite with them.
141252	Come see the largest chef tool collection in Snowhill!
141264	Deliver a flier to Mayor Crystalline
141266	Deliver a flier to Senari
141268	Deliver a flier to Tad Slopeslider
141270	Deliver a flier to Big J
141274	Deliver a flier to Marcie
141276	Deliver a flier to Milus Featherfeet
141278	Deliver a flier to Clara Chatterhag
141280	Deliver a flier to Cinn
141303	You've done all that we can expect of you.<BR><BR>Head to Snowhill and speak with Therin at the Singing Crystal Mines.
141388	Doesn't Steele realize this is an inn, and not his personal storage area? I don't even have the weapons crates because some robgoblins ran off with them. I can't be held responsible.
141403	You better go catch those robgoblins if you want to get Steele's weapon crates back.
141687	It was an interesting story, wasn't it?<BR><BR>I was hoping that it would inspire Morgulg a little.
141724	Return to Yaren in Snowhill
141725	Let Yaren Sunstare know what you've learned about Spellstruck Halls.
141752	Snowhill needs the help of a veteran warrior. I admire your zeal to help out, but please come back when you are stronger. I could not in good faith send you into such danger without you being prepared.
141754	Did you talk to the old folks in Snowhill yet? They are sure to have some stories about Fastvi when he was alive and kicking.
141802	Tournament Schedule<BR><BR>Watsea vs. Riley - Seaside - Ocean Treasures Cafe<BR>Dalar vs. Kimmy - Snowhill - Luca's Lounge<BR><font color='#D9781A'>Sam Potts vs. Jili - Sanctuary - Jacque's Cafe
150162	This is a Therin's Tempered Circle Shard item.
150165	This is an Ernie's Tempered Circle Shard item.
367626	Return to Fastvi Frostflutter
383163	#Cap([*player*]) has left the most respected foodie, Lucca De'Flor, craving more of #his([*player*]) satisfyingly fried dishes.
383188	Have you talked to Flynn yet? That noise is driving me crazy!
383193	Therin can be found within the Snowhill Singing Crystal Mines.
383204	Have you gotten the food for me yet? You can find honey in Sanctuary and Lucca De'Flor in Snowhill.
384083	[*player*] helped clean up the mess the penguin postmen made of the mail system in Snowhill!
384084	[*player*] is a better mail sorter than all the Snowhill penguins combined!
384164	Smitty must think [*player*] is ready to take on hefty work orders. He already has #him([*player*]) constructing Spunky Scrapper Hammers.
384189	Smitty may not admit it, but he is a great blacksmith trainer.
384190	Find Therin at the Singing Crystal Mines for sparkling gems and ores galore!
384318	<font color='#D9781A'>Vaelen Warpwatcher</font> should be near the <font color='#D9781A'>Snowhill warpstone</font>, south of here.<BR><BR>To be honest, I don't think he's been more than a couple feet from the thing since he arrived!
384439	Click on Lealin to finish the game.
384744	Have you talked to <font color='#D9781A'>Vaelen</font> yet? He should be near the <font color='#D9781A'>Snowhill warpstone</font>, northeast of here.<BR><BR>I've heard he's a well respected historian from Shrouded Glade. He must know what he's doing with a reputation like that!
385625	Talk to Flynn about Bruce's noise level.
385662	Freddy MacIsaac
385679	My brother and I have created an amazing spell. It uses warpstone technology to send anyone to any warpstone anywhere!<BR><BR>At the moment we're testing it between <font color='#D9781A'>Snowhill</font> and <font color='#D9781A'>Sanctuary</font>. Would you like to be our next test subject? Today's success rate is at an impressive 72%!
385681	Vaelen Warpwatcher is testing out a new spell with his brother Kellin. Unfortunately there are still a few kinks in the spell and they need test subjects to help iron those out. Help them perfect their spell!
385683	#Cap([*player*]) felt the effects of unstable geomantic magic when #he([*player*]) helped Vaelen Warpwatcher test out a new experimental spell!
385689	Would you like to participate in a little experiment? My brother and I have created a spell that can send anyone to any warpstone anywhere!<BR><BR>Right now we're studying how well it works between <font color='#D9781A'>Snowhill</font> and <font color='#D9781A'>Sanctuary</font>. So far tests have been good. We've only had three accidents today!
385690	Snowhill Warp Tests
385695	After Kellin has teleported you to Snowhill, find his brother Vaelen Warpwatcher.
385746	Casts flavor effect for Snowhill
385748	Wait a minute. What are you doing here, #Cap([*player*])?! Did the spell work? Did you make it to <font color='#D9781A'>Snowhill</font>?<BR><BR>Ugh... this spell is so finicky! Sorry for that unexpected side effect, but at least I got you to the right warpstone! My brother <font color='#D9781A'>Vaelen,/font> will surely offer you something for helping if you talk to him.
385757	Warp to Snowhill
385767	Hidden - Snowhill Warp Effect
385894	Thanks for offering to help out <font color='#D9781A'>Big J</font> at the <font color='#D9781A'>Ice Skating and Bait Shop</font>!
386041	Keep working on that Valiant Guardian Cudgel. Give it to Brody Sparfist once you're done.
386277	Snowhill Rare Exploration
386451	Smitty's Hiding Place
386533	Now that you appear to have gained Sampson's trust, you must get a recording of something he says that may be proof of his shady dealings. Go back to Sampson and do some of his dirty work for him.
387123	The only thing that would make this vacation any better, is if Bruce played a show in Lakeshore!
387235	Achieve level 20, then return to Michi.
387239	Return to Michi for further instructions and training.
387260	Your cooking career will continue once you have reached level 15 as a Chef. Return to Lucca De'Flor at that time.
387279	Reach Level 15 as a Chef, then return to Lucca De'Flor.
387283	Head back to Lucca De'Flor to continue your cooking career!
387372	Your brawling training will continue once you have reached level 10 as a brawler. Return to Mayor Crystalline at that time.
387376	Your brawling training will continue once you have reached level 15 as a brawler. Return to Jeni Shortfuse at that time.
387381	Reach level 10 as a brawler, then return to Mayor Crystalline.
387398	Reach level 15 as a brawler, then return to Jeni Shortfuse.
387434	Your warrior training will continue once you have reached level 5 as a warrior. Return to Steele at that time.
387437	Reach level 5 as a warrior, then return to Steele.
387446	Your mining career will continue once you have reached level 5 as a Miner. Return to Sorin at that time.
387493	Reach Level 5 as a Miner, then return to Sorin.
387505	Head back to Sorin to continue your mining career!
387552	Your mining career will continue once you have reached level 5 as a Blacksmith. Return to Brody Sparfist at that time.
387580	Snowhill needs the help of a veteran warrior. I admire your zeal to help out, but please come back when you are a level 15 warrior.<BR><BR>In the meantime, you should go talk to Caleb Sleepyswing. He should have some tasks for you.
387598	Your warrior training will continue once you have reached level 20 as a warrior. Return to Fastvi Frostflutter at that time.
387601	Reach level 20 as a warrior, then return to Fastvi Frostflutter in Snowhill.
387615	Reach level 5 as a blacksmith, then return to Brody Sparfist.
387618	Return to Brody Sparfist
387619	Head back to Brody Sparfist to continue your blacksmithing career!
387767	Exotic Snowhill Flower
387983	Annabelle in Snowhill has asked you to catch her husband and send him home for dinner!
388047	Speak to Loryn in Snowhill. We have to know if the PCA is behind this!
388063	In cold climates like Snowhill people are prone to catch the flu if they aren't immunized.<BR><BR>Why don't you travel to <font color='#D9781A'>Snowhill</font> and <font color='#D9781A'>speak with Mayor Crystalline</font>. She'll have a list of people that are way past due.
388226	Return to Michi
388287	Hey, guess what I heard? The city of Snowhill sent out an SOS. Drive off some Elder Deep Bats and Swarming Shriekers at the <font color='#d9781a'>Bat Caves</font>. <BR><BR>Say... while you're up there... can you head into the <font color='#d9781a'>Deep Mines</font> for me? Collect some staffs from the robgoblin wizards there for me.
388289	Natali wants a wizard to defeat opponents in the Deep Mines and Bat Cave at Snowhill. 
388304	As a wizard, defeat opponents in the Snowhill Deep Mines and Bat Cave.
388368	The warrior camp is under attack and the fight shows no signs of slowing down! Our recruits in Snowhill can't defend themselves, and the ice trolls have us outnumbered.<BR><BR>We need every able-bodied warrior fighting. Grab your weapon and get moving!
